,RMSE,MAE
0,221.74824176787627,196.54582832751862
1,637.9785747295973,611.4482206103853
2,55.56403065492873,46.276079212477384
3,41.01101023751166,37.73048288934751
4,137.1265265047908,116.73166435119697
5,174.27574728175293,134.06900399521987
6,59.11824547419096,43.190775428959455
7,52.34183253337684,36.37387864078596
8,137.16584023905605,109.70426685096459
9,847.7754418547754,747.3813200009436
10,153.25210163575713,138.778025557403
11,66.16714117903481,53.510134518016116
12,692.3501486838906,600.3176456537849
13,56.37533063878075,43.000525778246356
14,138.17422930750948,130.2230780589175
15,38.1918537156694,31.437882120922723
16,667.0624378565648,532.3218738515573
17,58.94547906114555,52.21902750421273
18,515.5558177824498,475.89212593903653
19,142.69416082569612,138.75252184745068
20,48.23371764461993,43.10791401425331
21,266.8051040113658,248.51995584780343
22,244.53385201317985,182.43857887763545
23,177.715123601753,139.34799672513793
24,373.50075418775106,330.6870516394199
25,83.11758234561924,62.88494715419142
26,944.2104295333216,711.046764971059
27,122.12879405222434,103.03494555902728
28,72.77283625074784,65.99764958043343
29,634.1111198469148,518.7728918200942
30,326.706748049388,281.01335267079253
31,64.4127218749523,54.832579499121834
32,36.48672964687206,30.07404865594185
33,66.96997851874451,53.6295235956062
34,221.98664235125838,158.69278726164248
35,326.08288749506187,287.0714232596015
36,86.35410242113198,64.97171074884835
37,529.7212698374476,516.1181226059603
38,580.7353731112338,519.9031652027818
39,94.57030663708196,91.05931605618196
40,26.17357762790234,22.800962804366463
41,157.7028136933853,144.31025542149087
42,90.469647903394,83.6155943705005
43,137.68698273284548,123.06014977150022
44,195.27923502132006,157.20016285443648
45,153.79720066078815,133.4704946833383
46,316.44492698157114,265.8323482863743
47,52.6645736706284,50.241045813379515
48,454.6470296810075,421.8675819131505
49,38.73803606993783,33.868998347556555
50,478.63005141855507,395.1586719919219
51,506.74030703258546,485.17628547799063
52,108.52523738658012,102.83245813371195
53,217.34968139957004,195.36250894247098
54,525.668461635861,423.9951146068039
55,93.61683991418174,84.46291022615742
56,556.4891346291778,361.5906739878976
57,104.29694433681014,87.42964055329799
58,83.07120908254015,69.94736531703472
59,121.44404146181664,111.19565200105262
60,58.63555817728012,56.55021044166108
61,148.6360045781516,106.80990711072343
62,34.96924427685077,32.7352947466901
63,104.40923550034533,82.31021350697142
64,27.61786696306771,25.128307476893013
65,176.57314965859968,156.4042382098737
66,191.60545995364015,130.2962960040702
67,620.9738069713259,506.0551835799465
68,107.39421648999085,93.34660198684765
69,73.39240697036577,54.65381263105144
70,177.97937284530437,139.60924019375045
71,92.05577554309562,70.19446002941118
72,132.46262934170804,123.69579638336506
73,564.108528809147,488.2146998694416
74,67.65186297275243,61.222625557589595
75,243.9167446079172,229.05218917177854
76,23.213191323081258,20.900699285568976
77,74.70708135688159,54.634908152716946
78,433.31846463086606,411.3640427218868
79,157.70899447916847,125.38550587404006
80,439.19624004723886,348.63587186023165
81,256.175327224029,251.61385110276774
82,281.6238464137559,212.71276527787825
83,55.51771358677794,44.92673414944869
84,148.04987896750757,132.40557088739797
85,37.21591401595259,33.343062699590945
86,164.96332796844402,143.90318834850655
87,179.55351997508563,167.6348938114391
88,123.3076555140355,101.9871016548309
89,91.94005452965469,62.27773999778907
90,309.93032886978915,229.86956593776722
91,77.51987482722397,54.82193313206727
92,259.0847381556138,231.50469089040575
93,336.1448947867827,310.25208605670184
94,319.779532274059,274.7143178267188
95,272.484355419608,235.52258397710813
96,101.4855094337821,84.00252136276333
97,105.44081253140745,92.39985826828797
98,38.81377900855682,31.723446298714066
99,287.1094177569848,243.59056279506672
100,314.2110804657974,259.91599328793654
