,RMSE,MAE
0,56.124940229949566,46.953314209859855
1,256.175327224029,251.61385110276774
2,37.78576313887429,31.761921930444714
3,94.93109336374353,80.9223324421373
4,433.31846463086606,411.3640427218868
5,115.50113992049131,101.14393165543294
6,89.6564489420138,81.3213559860742
7,328.05427808302517,206.3156409804733
8,90.469647903394,83.6155943705005
9,44.05642686314196,41.48183733228552
10,147.41811055359494,132.77040422568905
11,692.3501486838906,600.3176456537849
12,847.7754418547754,747.3813200009436
13,49.25237560030561,37.030747010395885
14,178.42735101011004,160.85072369356521
15,28.844015545596964,18.451980122703958
16,104.29694433681014,87.42964055329799
17,106.84085170240213,86.17873335576951
18,52.36090734735127,41.54989100000648
19,132.12835557675544,111.07944959300039
20,303.2324126156069,219.22989625363084
21,191.60545995364015,130.2962960040702
22,326.706748049388,281.01335267079253
23,137.16584023905605,109.70426685096459
24,45.43031400620174,33.36156831767369
25,32.369460507276536,30.622600443586975
26,55.06846109321753,47.74897580430297
27,515.5558177824498,475.89212593903653
28,580.7353731112338,519.9031652027818
29,529.7212698374476,516.1181226059603
30,56.37533063878075,43.000525778246356
31,174.27574728175293,134.06900399521987
32,224.7149320311241,203.61679208773376
33,373.50075418775106,330.6870516394199
34,153.79720066078815,133.4704946833383
35,506.74030703258546,485.17628547799063
36,82.13624857647484,74.95364108069919
37,113.19128999287582,97.13759662650676
38,84.565742254735,81.06615797559698
39,634.1111198469148,518.7728918200942
40,944.2104295333216,711.046764971059
41,65.49844519320482,53.15381782804525
42,54.22660167993047,51.94800518429861
43,106.04699730406533,92.77718266538102
44,326.08288749506187,287.0714232596015
45,399.1967277895957,331.3319100944989
46,200.26574749379995,169.82121822643137
47,307.49909762970356,258.21473963673407
48,667.0624378565648,532.3218738515573
49,157.7028136933853,144.31025542149087
50,83.99091799567564,67.04630814152671
51,259.0847381556138,231.50469089040575
52,58.1883454617274,52.97134512436554
53,314.2110804657974,259.91599328793654
54,45.12895727491469,35.7116094960233
55,151.21420852866902,127.13080843666307
56,82.20687286910525,75.9707113001532
57,478.63005141855507,395.1586719919219
58,99.8435502594122,87.48294634485376
59,170.12077626684695,145.1467306226907
60,439.19624004723886,348.63587186023165
61,150.89942624064574,116.23280309192364
62,564.108528809147,488.2146998694416
63,199.5926895150105,126.86900263991129
64,148.6360045781516,106.80990711072343
65,637.9785747295973,611.4482206103853
66,172.63168788324188,151.42612562305504
67,101.81676319320945,80.91264630667547
68,556.4891346291778,361.5906739878976
69,112.94894589945746,91.65883776696273
70,55.10992696362842,48.820211276284226
71,276.5402918394824,248.03796867879805
72,89.59738909979373,71.63367118182566
73,280.51635203806404,254.81745185431987
74,101.29745149707941,83.72719594496004
75,131.81707315633972,126.19785773728
76,94.44309497684917,90.32028600089416
77,99.26509751443787,77.04036078351805
78,302.90748061148565,250.6000695406026
79,100.93072558594386,74.89528225151923
80,266.8051040113658,248.51995584780343
81,73.85878660397535,58.07699746759738
82,559.0678973660304,331.5361598813565
83,192.9136772660733,190.07565733544413
84,410.438225277815,302.11890309610243
85,38.44848455217414,33.3149737959053
86,342.2999129718326,283.82595835882677
87,100.05559524909637,84.1821959850131
88,23.10620754043582,18.80174977448965
89,580.5746060578126,569.8002833024166
90,101.42770357342447,70.76561864795917
91,319.779532274059,274.7143178267188
92,309.93032886978915,229.86956593776722
93,114.61022328516403,95.89291053452735
94,620.9738069713259,506.0551835799465
95,86.35322896610019,73.14645293161391
