,RMSE,MAE
0,54.16089411222806,45.41905094037429
1,54.74961537077744,45.487287002834364
2,637.9785747295973,611.4482206103853
3,137.1265265047908,116.73166435119697
4,529.7212698374476,516.1181226059603
5,54.56202813949796,51.765388416150216
6,74.86345122191874,54.47511582500715
7,367.15975691495396,317.3286634154856
8,252.9530087044017,191.181922757439
9,87.47348469125889,66.48331534313473
10,63.3646641593952,54.99537631871209
11,634.1111198469148,518.7728918200942
12,224.7149320311241,203.61679208773376
13,433.31846463086606,411.3640427218868
14,104.40923550034533,82.31021350697142
15,147.92980985092836,137.9914428644986
16,69.72383754605734,62.33518400888721
17,105.44081253140745,92.39985826828797
18,346.8461006631824,286.49200635228954
19,157.7028136933853,144.31025542149087
20,71.27907157535324,65.06867070288024
21,580.7353731112338,519.9031652027818
22,202.24169368165806,193.3192847376689
23,34.18788366783435,27.393698397461606
24,164.96332796844402,143.90318834850655
25,326.08288749506187,287.0714232596015
26,56.60281156125704,44.02874324003676
27,69.47546338051617,64.6574794208255
28,59.21493073419641,51.41418842805882
29,847.7754418547754,747.3813200009436
30,250.08483750813235,189.60893272595308
31,174.27574728175293,134.06900399521987
32,73.62165138624776,58.0991640662935
33,192.61527501512688,187.0011982910936
34,49.257640181699536,35.44644904066058
35,100.93763683409107,92.34416812889765
36,944.2104295333216,711.046764971059
37,48.664643587182255,37.14042247649678
38,48.12746333860074,43.00561655220764
39,82.20687286910525,75.9707113001532
40,564.108528809147,488.2146998694416
41,326.706748049388,281.01335267079253
42,620.9738069713259,506.0551835799465
43,191.60545995364015,130.2962960040702
44,31.150192770270646,28.841346857743076
45,101.29745149707941,83.72719594496004
46,90.04480894564392,77.35574649089779
47,692.3501486838906,600.3176456537849
48,27.61786696306771,25.128307476893013
49,256.175327224029,251.61385110276774
50,25.01759790564915,23.75115514945105
51,90.469647903394,83.6155943705005
52,107.59229326546662,95.58052109529689
53,215.514153856527,175.96555436009987
54,309.93032886978915,229.86956593776722
55,259.0847381556138,231.50469089040575
56,73.85878660397535,58.07699746759738
57,94.93109336374353,80.9223324421373
58,67.66377692412362,54.57806622158864
59,99.38819000704531,78.84631204346113
60,292.7731678448107,262.7530596065317
61,399.1967277895957,331.3319100944989
62,439.19624004723886,348.63587186023165
63,556.4891346291778,361.5906739878976
64,188.58403661906277,169.69250111894422
65,373.50075418775106,330.6870516394199
66,195.27923502132006,157.20016285443648
67,355.8768828009067,348.74406107952996
68,525.668461635861,423.9951146068039
69,41.34598049880234,40.83511341850266
70,478.63005141855507,395.1586719919219
71,94.78836560720595,89.56231607856944
72,319.779532274059,274.7143178267188
73,39.271279054571494,32.345445033500255
74,148.04987896750757,132.40557088739797
75,148.6360045781516,106.80990711072343
76,667.0624378565648,532.3218738515573
77,134.25672034135232,83.9473745690018
78,57.03362787475367,54.751960191996545
79,143.03051116745894,126.61743080713529
80,506.74030703258546,485.17628547799063
81,101.4855094337821,84.00252136276333
82,360.90141109349895,281.79050120246075
83,54.14063267715687,43.452654408073045
84,302.90748061148565,250.6000695406026
85,77.54741619095216,55.2415776286166
86,115.39780083104002,87.74430906010389
87,327.2155421778373,325.6203980023772
88,249.18768598076463,241.71286614470063
89,84.82194578480545,71.61821982281367
90,281.6238464137559,212.71276527787825
91,580.5746060578126,569.8002833024166
92,153.79720066078815,133.4704946833383
93,322.36224254350884,302.33565555931665
94,559.0678973660304,331.5361598813565
95,160.8647889113313,125.00275059516252
96,93.61683991418174,84.46291022615742
97,253.93137949865377,186.05265184722623
98,110.72186169131622,90.02176844084136
99,250.37125348135004,237.01753894328135
100,336.1448947867827,310.25208605670184
101,193.8913083737353,190.43159559629794
102,25.361501549566647,22.48227264148278
103,45.01443948384684,30.68713581074661
104,30.632145170112718,26.089309986728495
105,309.76351430557406,278.31746718242414
106,410.438225277815,302.11890309610243
107,27.647937816921946,24.8961306468168
108,371.03470555456033,295.38006386283496
109,314.2110804657974,259.91599328793654
110,87.11294203639488,51.637984496522506
111,65.70890829626673,48.540530393244296
112,303.2324126156069,219.22989625363084
113,474.46759400865943,431.9287632268905
114,314.7069597954614,311.4264854444229
115,98.89101251817613,88.58581000513746
116,272.484355419608,235.52258397710813
117,515.5558177824498,475.89212593903653
118,308.60925738405007,233.16158788922974
119,342.2999129718326,283.82595835882677
120,360.6920479154958,275.1720372162745
121,130.65819496077825,96.68740126512455
122,328.05427808302517,206.3156409804733
123,87.07202336271702,70.83849221641594
124,619.4064384288048,593.5054046613151
125,287.1094177569848,243.59056279506672
126,266.8051040113658,248.51995584780343
127,143.89165060430665,136.91072359051964
128,58.63555817728012,56.55021044166108
129,122.65428157942033,90.95613579548967
130,214.68441753810504,178.61283170110238
131,213.8470827231218,204.6556957546884
132,72.8277888206783,59.74393446632723
133,221.74824176787627,196.54582832751862
134,184.9043525297014,172.01401546638454
135,77.51987482722397,54.82193313206727
136,115.90908959319142,109.24704677623004
137,239.57454728662373,186.30267838268503
138,56.89349724052925,43.61180612219013
139,395.5789696266408,286.2961640000433
140,296.2397683188077,206.21099721500127
141,110.37951106938867,104.78129643736497
142,38.73803606993783,33.868998347556555
