,RMSE,MAE
0,55.2354141620261,45.91098487431225
1,399.1967277895957,331.3319100944989
2,41.37189225800958,28.394078488418643
3,259.4820980729541,194.53498584647105
4,580.7353731112338,519.9031652027818
5,27.787091972438738,22.641160129616935
6,137.16584023905605,109.70426685096459
7,141.56774839122946,113.16264565912616
8,256.7358929208509,255.05599386324855
9,256.013552286416,240.9823240575725
10,847.7754418547754,747.3813200009436
11,87.47348469125889,66.48331534313473
12,117.57398267200097,115.2851594293553
13,125.37890321914112,106.59508679094802
14,191.60545995364015,130.2962960040702
15,143.03051116745894,126.61743080713529
16,52.50917572103504,45.92788210885078
17,23.794826252100595,22.20028449534891
18,515.5558177824498,475.89212593903653
19,944.2104295333216,711.046764971059
20,326.08288749506187,287.0714232596015
21,77.4990771787954,66.52030269895909
22,77.82960058996164,60.02647243745275
23,309.93032886978915,229.86956593776722
24,117.3550603101557,78.19456999783597
25,256.175327224029,251.61385110276774
26,634.1111198469148,518.7728918200942
27,105.71760292500038,91.72499738259523
28,250.08483750813235,189.60893272595308
29,559.0678973660304,331.5361598813565
30,47.229833745946785,38.15087183865131
31,202.24169368165806,193.3192847376689
32,51.9179521522516,36.993544682140794
33,79.990290586309,78.71933732578088
34,112.82031782078376,105.37913054915111
35,151.21420852866902,127.13080843666307
36,34.96924427685077,32.7352947466901
37,157.7028136933853,144.31025542149087
38,132.24393964983744,130.10668516733983
39,224.7149320311241,203.61679208773376
40,48.664643587182255,37.14042247649678
41,126.00546255472051,115.61683865606813
42,667.0624378565648,532.3218738515573
43,133.09022654525688,122.8165150818703
44,174.27574728175293,134.06900399521987
45,29.680028740402182,26.251349607873237
46,54.14063267715687,43.452654408073045
47,60.255461595404384,54.591977882805736
48,86.04064637450371,60.57878451414456
49,149.45221461490908,133.9355186345777
50,44.55838532815211,32.24855316392632
51,82.20687286910525,75.9707113001532
52,148.6360045781516,106.80990711072343
53,326.706748049388,281.01335267079253
54,327.2155421778373,325.6203980023772
55,80.14174315392611,73.15606371838692
56,637.9785747295973,611.4482206103853
57,101.29745149707941,83.72719594496004
58,100.93763683409107,92.34416812889765
59,307.49909762970356,258.21473963673407
60,478.63005141855507,395.1586719919219
61,35.12119608849671,27.981970779351144
62,529.7212698374476,516.1181226059603
63,82.13624857647484,74.95364108069919
64,433.31846463086606,411.3640427218868
65,98.31572830062649,82.6074422953572
66,336.1448947867827,310.25208605670184
67,72.8277888206783,59.74393446632723
68,153.79720066078815,133.4704946833383
69,692.3501486838906,600.3176456537849
70,564.108528809147,488.2146998694416
71,266.8051040113658,248.51995584780343
72,97.13140119292748,79.21249100481646
73,556.4891346291778,361.5906739878976
74,303.2324126156069,219.22989625363084
75,74.32816118286792,48.11799902751534
76,115.90908959319142,109.24704677623004
77,355.8768828009067,348.74406107952996
78,373.50075418775106,330.6870516394199
79,22.538609779894237,18.81320443857703
80,249.18768598076463,241.71286614470063
81,134.25672034135232,83.9473745690018
82,94.19008473550602,79.6235434024702
83,160.8647889113313,125.00275059516252
84,27.61786696306771,25.128307476893013
85,620.9738069713259,506.0551835799465
86,506.74030703258546,485.17628547799063
87,208.47875348881342,176.32793066386353
88,580.5746060578126,569.8002833024166
89,308.60925738405007,233.16158788922974
90,213.8470827231218,204.6556957546884
91,525.668461635861,423.9951146068039
92,221.74824176787627,196.54582832751862
93,98.32568020310396,87.82967992292265
94,371.03470555456033,295.38006386283496
95,137.1265265047908,116.73166435119697
96,314.2110804657974,259.91599328793654
97,188.58403661906277,169.69250111894422
98,148.04987896750757,132.40557088739797
99,58.0780755142796,42.72073537496374
100,38.73803606993783,33.868998347556555
101,259.0847381556138,231.50469089040575
102,439.19624004723886,348.63587186023165
103,35.845700186929186,27.265546320161604
104,105.44081253140745,92.39985826828797
105,281.6238464137559,212.71276527787825
106,328.05427808302517,206.3156409804733
107,272.484355419608,235.52258397710813
108,227.33138106305265,197.7735194096099
109,179.55351997508563,167.6348938114391
110,302.90748061148565,250.6000695406026
111,287.854837747782,254.46845602396252
112,93.1004036476649,71.63458778880693
113,410.438225277815,302.11890309610243
114,314.7069597954614,311.4264854444229
115,184.9043525297014,172.01401546638454
116,250.37125348135004,237.01753894328135
117,395.5789696266408,286.2961640000433
118,86.08703175142442,82.46137016004832
119,328.38792895012887,309.2407973518735
120,287.1094177569848,243.59056279506672
121,388.3895652313696,366.96457765865074
122,85.77348778052082,67.9526003744441
123,164.96332796844402,143.90318834850655
124,88.94621767392556,65.15837626916573
125,319.779532274059,274.7143178267188
126,171.47069724813466,145.65040901026453
127,474.46759400865943,431.9287632268905
128,619.4064384288048,593.5054046613151
