,postal code,rmse,mae,mpe,parameter
46,01360,74.01644013170505,57.332014379879695,0.033391784961221936,0.01
47,01450,258.50163353268925,223.06665674516262,0.09906515854174364,0.001
48,01480,152.57743386257056,152.51487159816133,0.08210016860590348,0.01
49,01520,155.86728492108,155.85547198157792,0.04174132382727286,0.001
50,01600,73.41292021344343,73.22093766601029,0.03230590420498535,0.01
51,01610,466.61671836248024,437.9462829985455,0.1489538231736482,0.001
52,01620,107.24168028622952,106.86572209973349,0.05503688066457575,0.1
53,01710,151.4635841605564,125.53212069012777,0.05255153523928918,0.001
54,02100,509.248027393517,439.79402018801625,0.07557343356990046,0.1
55,02110,301.3588358000766,289.5733720239991,0.05204824132945861,0.1
56,02120,204.5079291755986,202.4377550307096,0.03782804891529356,0.1
57,02170,480.2684207049654,447.8135429623858,0.09497307406148572,0.01
58,02200,297.9091822654888,242.5303563569746,0.052616859241595405,0.01
59,02210,88.40098430554444,61.95467546324668,0.02043302556831304,0.1
60,02230,278.85972224207376,241.59818882949398,0.06225850677721362,0.001
61,02320,141.41794473077272,121.41821852991256,0.044661855282595676,0.001
62,02360,175.03930539712348,142.37785283243363,0.05345694046914343,0.1
63,02600,257.74159654442775,230.0175018295654,0.05721972875914064,0.01
64,02620,348.3524094206143,303.5584043989564,0.11614965910959296,0.001
65,02650,234.12451376936428,192.61348860620512,0.04896592831155368,0.1
66,02700,98.94659031397936,87.81636230391587,0.020955488190622987,0.1
67,02710,512.8119599636082,484.2883262204104,0.18758505286085916,0.1
68,02760,244.2216217341148,181.92557045579508,0.0631655771352414,0.001
69,03100,266.4740682030835,227.91443762668428,0.1260082520134223,0.1
70,04200,349.8865993581973,269.7994146995038,0.1387978748477932,0.1
71,04400,217.80845506441486,193.04076823124456,0.07809248669655974,0.001
72,04410,436.2079882335896,315.0564639309514,0.1468642024830298,0.1
73,05800,240.5873723076568,227.10086502369148,0.1189642044929903,0.1
74,05900,172.51815013645296,168.74156670514677,0.11512072623053325,0.1
75,06100,151.01518208434516,148.51908847977484,0.053533860145434216,0.1
76,08100,212.63186478782416,176.97166167333592,0.07579679325529445,0.001
77,11100,106.29339400334092,98.53656364805556,0.06441092253302627,0.001
78,13100,227.7611581482955,213.65474150040416,0.11702943561058471,0.1
79,13130,192.24483697348586,170.98362416692066,0.12466173738898369,0.1
80,15100,144.83429040151916,120.38915387539198,0.05900211472478093,0.001
81,15110,235.26730197406212,170.80565682666156,0.08429802760779627,0.1
82,15140,183.5974657462334,130.42380383071315,0.05849510083600312,0.01
83,15150,212.58014879307427,203.65612094153744,0.13196277731840908,0.1
84,15210,151.1942402897489,139.89836498019065,0.11381860486881357,0.1
85,15240,63.99541247818986,55.80823814884938,0.05251292339162691,0.001
86,18100,187.8342911496261,147.48528815274244,0.12891886971261798,0.1
87,20100,49.21878424939939,37.918767894860935,0.011023909719072208,0.1
88,20320,148.05397216780491,114.90967752186982,0.0642866510482677,0.01
89,20360,72.05232891350593,60.53073625330046,0.04706354453480811,0.1
90,20500,307.6181118092129,203.56043278555876,0.05879629351915046,0.001
91,20540,90.67303320926354,71.49090242586878,0.035488884196240765,0.1
92,20610,111.23880690832809,108.29050124147443,0.09074083046110422,0.01
93,20700,208.7491800247132,172.44258576230516,0.05255693195758095,0.1
94,20720,170.9233753679146,155.5233859844269,0.06657666716711846,0.1
95,20740,113.53949860667012,82.65433138529244,0.048478163536084355,0.1
96,20750,62.6890691487075,53.04319182190579,0.05101968275268072,0.001
97,20780,9.930251655804113,9.930251655804113,0.006118454501419663,0.001
98,20810,218.3774472790326,208.78604917304835,0.06853731998420892,0.001
99,20880,160.16718542828042,142.83244160418906,0.07228205747024852,0.1
100,21100,638.2968437287036,638.2968437287036,0.3683190096530315,0.1
101,21200,272.17055451665374,259.156333436097,0.15114603283987282,0.1
102,23500,171.5428504486531,171.5428504486531,0.17869046921734696,0.1
103,24100,296.84221376548555,276.7153597217705,0.17163432321443495,0.1
104,26100,210.35688842853133,201.84567404547693,0.15225714202348717,0.001
105,28100,41.30196737190082,31.260105938154464,0.01739015350463179,0.1
106,28130,287.68708875087884,263.575683694864,0.2072941840649163,0.001
107,33100,209.8903169321173,198.96807527144483,0.0489290028605723,0.1
108,33200,247.9809462864642,196.54193523819927,0.051155312304016175,0.01
109,33210,246.16595673885286,198.52638812441194,0.048882937941554475,0.1
110,33230,171.954265621716,143.49200112983806,0.04218461499811505,0.001
111,33270,160.35902539333574,113.28906696255024,0.05050741673408039,0.1
112,33310,82.81950414673011,72.38020030170526,0.05040399397044715,0.001
113,33410,136.93009252100526,112.07743694204669,0.05922791119417045,0.001
114,33500,146.49927271588558,121.24531055847926,0.03534581718864547,0.001
115,33540,202.44483183179554,188.83906906997632,0.055542983303953526,0.1
116,33560,240.321098499604,198.98657107462955,0.08701971350052497,0.1
117,33580,229.6689990979301,203.38289426799793,0.08459693881927288,0.01
118,33710,56.82117105320236,55.99496207018177,0.028124054765585164,0.1
119,33720,123.84486062312791,110.12066407445553,0.06674184595965577,0.1
120,33840,76.22257029159199,66.10046136845165,0.04400417966448545,0.01
121,33900,305.07806390057556,255.95001930328328,0.07938718646899592,0.1
122,33950,120.56328583839935,117.3660737533349,0.055902711716974085,0.001
123,33960,421.0696308173855,332.5778009074893,0.18047961874442636,0.01
124,36220,81.87265815582101,66.32457063020547,0.04558395694174875,0.001
125,37100,231.6318778793858,154.36504417565888,0.08642600074001833,0.1
126,37600,201.2220036798775,160.08526886664308,0.15162561362065433,0.1
127,37630,181.73557765372422,138.41642036971916,0.15589464410403825,0.001
128,40100,144.16650600521933,101.35123294580535,0.0393948486458039,0.001
129,40340,135.85041358760364,108.11555163040197,0.16216730521377953,0.01
130,40520,265.9722854989162,237.09219661913608,0.11220485948802585,0.1
131,40740,267.50183932186707,229.3674165104385,0.1852369262414653,0.01
132,45100,186.19212877456712,157.74529615497164,0.1246717686752852,0.1
133,48100,128.65650651062757,107.07296635895898,0.07070520975760465,0.01
134,50100,181.65272284006988,128.34551496652148,0.07682378719007071,0.1
135,53100,122.3077292959365,90.90600209158538,0.039892070715379126,0.1
136,57100,305.42029097336757,237.48884903831473,0.20594696465395967,0.1
137,60100,230.82916524509042,200.7110546462938,0.11468697746317448,0.01
138,65100,164.22592468149375,122.63070759030347,0.05969145957124088,0.1
139,65200,2.806851207782378,2.5188803610328705,0.0013697154871689175,0.01
140,65350,161.2824775815538,155.77503943949495,0.13799718823025656,0.1
141,67100,99.534227689181,91.34350471952672,0.055183502389640426,0.1
142,68600,99.28037988963462,82.1144700390543,0.06105267270902411,0.1
143,70100,79.9664774479274,58.57767613172837,0.02276109228994566,0.001
144,70110,322.0629368398819,287.20176296286263,0.10684359609480382,0.01
145,70200,365.4155864523975,298.67611907406047,0.1680969547996278,0.01
146,70500,53.04844628210569,51.37169703988608,0.04515648205141829,0.1
147,80100,265.2426343703601,216.66147101132483,0.10936211995283356,0.1
148,80110,121.93286043821544,99.95827307817069,0.056338299262400166,0.1
149,87100,96.4519966547154,70.94645187862193,0.04944895080065839,0.001
150,90100,229.41976911755182,188.7591613294244,0.08377688645423377,0.1
151,90120,116.64307771183334,97.08890955497134,0.04028166562442259,0.001
152,90130,173.81878421618993,158.96908638975026,0.06602012533838651,0.001
153,90150,211.8041212022128,190.91029571481522,0.10895635907168844,0.1
154,90250,182.09264964196484,157.20442239804754,0.1172147364463589,0.1
155,90500,152.69161757959827,123.59860242354728,0.06669669703204986,0.1
156,94100,320.6622630752895,320.6622630752895,0.4903092707573234,0.01
157,96100,341.78999400418235,283.16410218917025,0.12183637015668117,0.1
158,96200,350.55166250009285,281.866303362189,0.15015409255814893,0.001
