,postal code,rmse,mae,mpe,parameter
130,60100,178.559649119777,165.6347970774117,0.08776317440862302,0.001
131,65100,89.40083617559414,51.398537546663874,0.022562294187448016,0.01
132,65200,67.28972728099336,62.562252900384124,0.033992222280242824,0.001
133,67100,217.82387837906467,207.61139607393955,0.1206372732640639,0.1
134,70100,191.92019423732953,158.45000497786634,0.061508595175458175,0.1
135,70110,180.76674357066955,152.05586252050898,0.05069252211969252,0.001
136,70200,137.86711775050313,130.97689469599544,0.08293143538861711,0.01
137,70500,181.50278506690017,150.93319242019862,0.10109365204283052,0.1
138,74100,76.8868146193464,69.30639866218957,0.05501283364602326,0.001
139,76100,81.97574643122643,76.34337127305464,0.17607053776398232,0.001
140,78200,108.12765836538483,104.77721604764315,0.1617435458670523,0.1
141,80100,55.19579961756478,45.08184039792218,0.021531023036884464,0.1
142,80110,97.91188354982897,72.28763129820989,0.034003530688034835,0.1
143,80200,251.90456686226926,213.08766993079612,0.10015054452015291,0.01
144,87100,162.20212341178186,156.02687969498493,0.10624621699494015,0.001
145,90100,77.95381626119796,74.48194228082548,0.029197769994519812,0.01
146,90120,176.81635414919413,125.02968163436333,0.05942335854398908,0.001
147,90130,313.73346348807473,217.5593210423449,0.07993112544894108,0.001
148,90250,92.12824345159063,75.27191156143112,0.0508104349111067,0.1
149,90500,332.1219217077546,240.49325595786132,0.10632971316393018,0.1
150,90530,153.33425571978154,122.78169930728177,0.05984721860334246,0.1
151,94100,108.42670555582913,90.17939147136445,0.11216385760427026,0.1
152,96100,277.16611500353883,256.60134518672805,0.11120307752509925,0.001
153,96200,187.58171944754113,177.88268710007083,0.08956700786623699,0.001
154,96300,72.10964198372473,71.30623792480424,0.03426724387600516,0.001
